0.80771,1.3273,0.75,0.00067664,0.28571,1
5.0201,1.9231,0.39286,0.00066628,0.23214,-1
-0.43828,0.4149,0.53571,0.00029353,0.35714,1
-3.169,2.7218,0.51786,0.0018606,0.26786,-1
0.63948,1.1379,0.76786,0.00058014,0.28571,1
0.85217,1.5073,0.67857,0.0012978,0.26786,1
-1.6953,0.44974,0.46429,0.0019671,0.33929,1
-3.9639,2.1533,0.64286,0.00075988,0.19643,-1
-3.6945,2.1238,0.625,0.0019668,0.16071,-1
1.3208,1.5063,0.73214,0.00030053,0.28571,1
-3.1686,2.3036,0.55357,0.0023254,0.26786,-1
0.51466,1.1985,0.75,0.0011167,0.25,1
0.77479,1.2993,0.75,0.00022563,0.28571,1
1.5625,1.7067,0.71429,0.00023565,0.26786,1
0.64147,1.2215,0.75,0.0005864,0.26786,1
1.6383,1.4863,0.71429,0.00037849,0.28571,1
1.1112,1.4727,0.67857,0.0022331,0.30357,1
6.0309,1.4837,0.35714,0.004832,0.32143,-1
0.28055,1.0757,0.76786,0.00050705,0.25,1
1.532,1.2549,0.60714,0.00023361,0.25,1
0.69011,1.395,0.75,0.00065863,0.26786,1
5.8101,1.6633,0.44643,0.001166,0.23214,-1
0.46017,1.1865,0.75,0.00082286,0.25,1
1.2755,1.5761,0.71429,0.0004582,0.26786,1
1.4463,1.5537,0.71429,0.00056326,0.30357,1
6.9703,1.4677,0.28571,0.01204,0.30357,-1
0.47847,1.1907,0.76786,0.00075117,0.28571,1
2.0702,1.1875,0.58929,0.00099413,0.26786,1
-0.8681,0.45502,0.46429,0.0013954,0.39286,1
7.5309,1.4797,0.30357,0.015981,0.39286,-1
-0.26631,0.46494,0.625,0.00056443,0.32143,1
5.8886,1.509,0.33929,0.015004,0.42857,-1
0.84748,1.5388,0.73214,0.00091294,0.28571,1
-1.2437,0.47598,0.48214,0.00023913,0.39286,1
0.81843,1.3516,0.75,0.00074888,0.26786,1
0.6502,1.2508,0.76786,0.00056254,0.26786,1
1.5225,1.408,0.71429,0.00057232,0.28571,1
1.3848,1.3561,0.66071,0.00047934,0.30357,1
-4.5799,2.2081,0.625,0.0005945,0.30357,-1
0.38666,1.1517,0.76786,0.00088612,0.26786,1
1.344,1.5471,0.71429,0.00017617,0.28571,1
-4.2308,2.0531,0.60714,8.8917e-05,0.23214,-1
-0.50939,0.37639,0.39286,0.00031375,0.44643,1
0.95308,1.2912,0.67857,0.0021729,0.30357,1
-1.266,0.49096,0.5,0.0030393,0.42857,1
0.51455,1.2373,0.76786,0.00031327,0.26786,1
0.5461,1.3394,0.75,0.0011061,0.26786,1
0.8615,1.502,0.73214,0.00051967,0.28571,1
0.47861,1.3016,0.75,0.00022601,0.26786,1
0.5461,1.3394,0.75,0.0011061,0.26786,1
1.6008,0.84607,0.57143,0.0012284,0.21429,1
0.65704,1.0453,0.76786,0.001341,0.28571,1
0.12193,1.478,0.75,0.00070715,0.26786,1
1.5477,1.5945,0.71429,0.00048819,0.30357,1
0.96115,1.3924,0.64286,0.0012389,0.28571,1
2.8057,1.8216,0.57143,0.0025251,0.41071,-1
0.75025,0.67855,0.57143,9.7381e-05,0.26786,1
0.85429,1.6697,0.73214,0.001444,0.28571,1
0.429,0.49088,0.5,0.00060305,0.26786,1
0.91554,1.4937,0.73214,0.0003554,0.28571,1
7.2328,1.3868,0.32143,0.011755,0.46429,-1
0.89837,0.60117,0.55357,0.00063964,0.26786,1
-1.5692,2.0686,0.41071,0.002176,0.35714,-1
-1.4962,0.37796,0.51786,0.0061217,0.44643,1
0.69726,1.373,0.75,0.00092969,0.28571,1
0.37774,1.163,0.75,0.00073771,0.25,1
1.4673,1.4976,0.73214,0.00060101,0.28571,1
1.2579,1.7681,0.71429,0.0032188,0.28571,1
1.6284,1.3403,0.64286,0.00066697,0.33929,1
0.44036,1.2844,0.75,0.00025399,0.25,1
0.74411,1.4895,0.75,0.00031722,0.26786,1
-0.55934,0.38934,0.41071,0.0027562,0.5,1
1.1443,1.6087,0.73214,0.0006397,0.28571,1
0.4278,1.1181,0.76786,0.0013276,0.26786,1
0.42658,1.1323,0.76786,0.00095826,0.28571,1
0.7857,1.3192,0.75,0.00040091,0.26786,1
1.441,1.4422,0.67857,0.0014037,0.30357,1
1.7727,1.8061,0.69643,0.00011636,0.32143,1
1.0596,1.5428,0.67857,0.0019357,0.28571,1
1.2149,1.3827,0.69643,0.0013234,0.30357,1
1.403,1.4405,0.66071,0.00043978,0.30357,1
-1.0021,0.37813,0.42857,0.0016864,0.44643,1
6.3329,1.5769,0.32143,0.011962,0.5,-1
0.62681,1.4258,0.75,0.00043577,0.26786,1
-4.2256,2.24,0.57143,0.004116,0.30357,-1
0.4351,1.2839,0.75,0.00095373,0.26786,1
0.082979,0.37988,0.39286,0.00091809,0.35714,1
-3.2505,2.0503,0.60714,0.00066912,0.17857,-1
1.5458,1.5406,0.71429,6.879e-05,0.28571,1
0.43702,1.1114,0.76786,0.00063233,0.28571,1
1.3248,1.4498,0.71429,0.00075223,0.28571,1
8.1432,1.5802,0.25,0.010798,0.46429,-1
0.84686,1.325,0.64286,0.0001126,0.30357,1
-1.3683,0.39364,0.48214,0.0023929,0.46429,1
1.8828,0.41075,0.19643,0.0021809,0.30357,1
0.94409,0.71555,0.58929,0.0022328,0.26786,1
1.2509,1.2455,0.69643,0.0022774,0.28571,1
1.567,1.4275,0.66071,0.00070176,0.30357,1
6.5696,1.6282,0.33929,0.0050611,0.39286,-1
7.4781,1.4132,0.26786,0.01786,0.39286,-1
0.91416,1.2059,0.71429,0.0031348,0.28571,1
-0.64796,0.38676,0.53571,0.0010784,0.32143,1
1.3551,1.4859,0.71429,0.00080336,0.28571,1
0.94164,1.4312,0.71429,0.00047197,0.28571,1
-0.18084,0.36376,0.375,0.0031432,0.375,1
0.17717,1.5056,0.75,0.0013674,0.28571,1
6.8713,1.4404,0.32143,0.018644,0.33929,-1
0.79927,1.1907,0.71429,0.0014531,0.28571,1
1.0655,1.4164,0.67857,0.0022355,0.26786,1
1.1749,1.2075,0.71429,0.00048618,0.28571,1
0.44081,1.1854,0.76786,0.0014845,0.28571,1
-1.2736,0.42392,0.46429,0.004056,0.39286,1
1.3052,1.4753,0.67857,0.0024188,0.28571,1
0.77142,1.42,0.75,0.00073958,0.28571,1
7.1953,1.555,0.30357,0.014065,0.42857,-1
0.51239,1.2066,0.75,0.0018876,0.28571,1
0.50499,1.3681,0.75,0.00094236,0.28571,1
0.87331,1.48,0.73214,0.00062383,0.28571,1
0.79548,1.4133,0.76786,0.00044894,0.28571,1
0.70093,0.39194,0.21429,0.00085934,0.28571,1
-1.2946,0.33089,0.46429,0.0037756,0.41071,1
0.98539,1.5537,0.73214,0.0013501,0.26786,1
1.0175,0.71451,0.57143,0.00038586,0.23214,1
0.51085,1.2717,0.76786,0.00087252,0.28571,1
0.76834,1.528,0.73214,3.6967e-05,0.28571,1
1.2543,1.7112,0.73214,0.00047733,0.28571,1
0.39263,0.8127,0.625,0.00011049,0.19643,1
0.91554,1.4937,0.73214,0.0003554,0.28571,1
-1.4425,0.39956,0.48214,0.0019966,0.39286,1
0.53233,0.46484,0.46429,0.00055727,0.26786,1
1.4431,1.2949,0.625,0.00018155,0.32143,1
-0.95823,0.45948,0.46429,0.0021573,0.33929,1
-4.7784,1.9632,0.64286,0.0036445,0.28571,-1
1.5807,1.2443,0.64286,0.00083397,0.32143,1
0.61794,1.3082,0.75,0.00073471,0.28571,1
0.79207,1.2541,0.75,0.00015921,0.25,1
-1.169,0.39468,0.42857,0.0032881,0.42857,1
-0.4227,0.32232,0.42857,0.00015845,0.41071,1
-1.7072,0.28784,0.58929,0.00049559,0.42857,1
1.2021,1.3002,0.69643,0.002261,0.30357,1
0.68415,1.3498,0.75,0.00036721,0.28571,1
0.52156,0.48602,0.42857,0.003215,0.28571,1
7.4508,1.5092,0.30357,0.013822,0.41071,-1
0.46749,1.1924,0.76786,0.00033992,0.25,1
1.1016,1.5615,0.73214,0.0011996,0.25,1
6.2113,1.7368,0.39286,0.0090867,0.28571,-1
1.244,1.3046,0.64286,0.00022245,0.30357,1
0.98675,1.2758,0.69643,0.0010075,0.28571,1
0.65062,1.3734,0.73214,0.00093757,0.28571,1
-3.7082,2.248,0.60714,0.0027197,0.25,-1
0.68931,1.7174,0.75,0.00071379,0.28571,1
0.98805,1.4503,0.64286,0.00062731,0.30357,1
1.5917,2.1021,0.57143,5.8633e-05,0.26786,-1
0.47894,1.3123,0.76786,0.00082282,0.28571,1
0.78181,1.1059,0.67857,0.0033605,0.33929,1
1.2502,1.6122,0.64286,0.002075,0.28571,1
1.3741,1.3526,0.67857,0.00086944,0.30357,1
0.29867,0.54019,0.5,0.0014086,0.28571,1
0.12697,0.43155,0.39286,0.00077715,0.28571,1
6.5409,1.3761,0.26786,0.016757,0.41071,-1
0.63943,1.1892,0.75,0.00044941,0.25,1
1.4507,1.6078,0.71429,0.00082148,0.28571,1
1.5625,1.7067,0.71429,0.00023565,0.26786,1
1.5704,1.4152,0.71429,0.00068657,0.28571,1
0.75289,1.3071,0.75,0.00078637,0.26786,1
-1.4673,0.47725,0.48214,0.002226,0.35714,1
1.4881,0.68304,0.55357,0.00088162,0.25,1
-3.0456,2.3382,0.57143,0.0023505,0.23214,-1
0.7008,1.3405,0.73214,0.00053287,0.28571,1
1.7824,1.0702,0.66071,0.0024787,0.32143,1
0.80693,1.2917,0.75,0.00057902,0.28571,1
1.0399,1.3633,0.67857,0.00055891,0.32143,1
0.79995,1.3388,0.67857,0.0020583,0.30357,1
1.1867,1.4916,0.73214,0.00031605,0.28571,1
-4.8547,2.1321,0.66071,0.00054077,0.26786,-1
-0.039712,1.4791,0.75,0.0012708,0.28571,1
7.3832,1.4833,0.32143,0.01345,0.32143,-1
0.92678,0.72786,0.53571,0.0016272,0.21429,1
0.90806,1.2028,0.66071,8.677e-05,0.30357,1
0.95164,1.6541,0.73214,0.00056098,0.28571,1
0.40195,1.043,0.76786,0.00044728,0.26786,1
0.78385,1.4054,0.73214,0.00015603,0.28571,1
-3.3898,2.3412,0.67857,0.0012758,0.19643,-1
-3.2952,2.1981,0.625,0.0004892,0.26786,-1
0.77589,1.5345,0.75,0.000253,0.28571,1
1.1281,1.4394,0.67857,0.0011301,0.30357,1
0.90072,1.6715,0.67857,0.0015858,0.28571,1
1.2726,1.4986,0.73214,0.00054688,0.28571,1
7.2672,1.2509,0.32143,0.010555,0.42857,-1
0.90775,1.3033,0.71429,0.0015843,0.28571,1
0.48828,1.1659,0.76786,0.00061607,0.25,1
0.5461,1.3394,0.75,0.0011061,0.26786,1
1.6608,1.4092,0.71429,0.00095369,0.26786,1
0.41413,1.1478,0.75,0.00066758,0.25,1
1.1964,0.97983,0.69643,0.0043685,0.30357,1
0.83438,1.2304,0.76786,0.00049634,0.26786,1
6.0953,1.3874,0.30357,0.011484,0.41071,-1
1.7003,1.1433,0.66071,0.00022422,0.33929,1
1.041,1.4109,0.71429,0.0022649,0.28571,1
1.5836,1.2279,0.64286,0.001342,0.35714,1
0.59284,1.1873,0.75,0.00052997,0.25,1
1.112,1.3878,0.64286,0.00051617,0.30357,1
0.56574,1.0797,0.76786,0.00064275,0.26786,1
0.58751,1.093,0.76786,0.00088553,0.25,1
0.88525,1.463,0.69643,0.00078385,0.28571,1
0.50517,1.2059,0.76786,0.0009071,0.26786,1
1.3127,1.5868,0.71429,0.00047471,0.30357,1
6.5696,1.6282,0.33929,0.0050611,0.39286,-1
1.3427,1.1949,0.625,0.0013165,0.28571,1
0.83232,1.3992,0.73214,0.00087842,0.28571,1
1.0496,1.3543,0.69643,0.0023553,0.30357,1
1.4351,1.4063,0.67857,0.0011683,0.30357,1
6.2554,1.3778,0.30357,0.018927,0.28571,-1
-3.4451,2.0724,0.58929,0.0046652,0.26786,-1
6.8515,1.5588,0.30357,0.012944,0.44643,-1
0.70591,1.3472,0.69643,0.00089778,0.28571,1
1.5178,1.0774,0.60714,0.0004584,0.23214,1
1.5244,1.5777,0.71429,0.0008039,0.28571,1
0.50707,1.1797,0.76786,0.00022536,0.28571,1
0.75151,1.3853,0.75,0.00054117,0.28571,1
0.49928,1.2253,0.75,0.0009503,0.26786,1
-0.40095,0.34008,0.625,0.00027101,0.41071,1
1.4846,1.6352,0.71429,0.00031252,0.28571,1
7.6429,1.3773,0.28571,0.015493,0.42857,-1
0.61438,1.1315,0.75,0.0014624,0.25,1
0.77952,0.58205,0.55357,0.0013414,0.25,1
0.91207,1.4656,0.67857,0.0006762,0.28571,1
1.782,0.82209,0.58929,0.00071178,0.23214,1
1.2987,1.4588,0.64286,0.00045574,0.30357,1
1.2922,1.3737,0.67857,0.0019127,0.28571,1
-0.92174,0.36548,0.44643,0.0020545,0.44643,1
1.0563,0.4426,0.39286,0.0006263,0.26786,1
0.45765,1.1665,0.75,0.0005951,0.25,1
1.2573,1.7682,0.73214,0.00022708,0.26786,1
0.80092,1.3869,0.75,0.0012146,0.28571,1
0.72016,1.2373,0.76786,0.00055604,0.26786,1
0.76701,0.65176,0.60714,2.3984e-05,0.21429,1
0.84857,1.5047,0.75,0.00025038,0.25,1
-0.43707,1.4595,0.625,0.00079263,0.30357,-1
0.91201,0.84039,0.58929,0.0016381,0.25,1
1.0569,1.4637,0.75,0.00063242,0.26786,1
1.2182,1.5471,0.71429,3.5296e-05,0.28571,1
0.64748,1.1502,0.76786,0.00058437,0.28571,1
7.6243,1.4713,0.26786,0.013592,0.5,-1
-1.7275,1.508,0.51786,0.0041259,0.23214,-1
0.65855,0.60724,0.55357,0.0005431,0.19643,1
0.4547,1.3866,0.66071,0.00028516,0.32143,-1
1.0038,1.4993,0.73214,0.0013668,0.25,1
-0.82737,0.43076,0.60714,0.00020368,0.23214,1
6.839,1.5403,0.25,0.017428,0.25,-1
-1.1593,0.40245,0.48214,0.0025746,0.39286,1
-4.3115,2.2294,0.60714,0.00044563,0.17857,-1
-3.1855,2.1658,0.58929,0.0031507,0.25,-1
0.65441,1.4013,0.69643,0.0023653,0.30357,1
2.3087,1.5839,0.55357,0.0001302,0.17857,-1
-4.2722,2.113,0.64286,0.0022166,0.26786,-1
0.73875,1.3223,0.75,0.0010652,0.28571,1
0.44749,1.2016,0.76786,0.00020511,0.26786,1
6.9423,1.3947,0.25,0.019187,0.25,-1
0.7321,1.2039,0.76786,0.00034134,0.25,1
0.527,1.2095,0.76786,0.00054336,0.26786,1
1.6004,1.2108,0.64286,3.939e-06,0.35714,1
6.9597,1.0927,0.46429,0.00087783,0.16071,-1
1.1947,1.3623,0.67857,0.0014455,0.28571,1
0.68654,1.4317,0.75,0.00054851,0.25,1
0.99497,0.50693,0.42857,0.0004954,0.26786,1
1.2966,1.3476,0.69643,0.0020424,0.30357,1
6.276,1.4845,0.30357,0.015984,0.30357,-1
0.84016,1.4498,0.75,0.00012953,0.26786,1
1.3973,1.4463,0.73214,0.00046614,0.28571,1
0.83532,1.3343,0.66071,0.00018751,0.30357,1
-1.7224,0.45534,0.48214,0.0039611,0.375,1
0.69963,1.4928,0.75,0.00066787,0.26786,1
1.9286,0.77347,0.5,2.9135e-05,0.25,1
-0.16383,1.4514,0.71429,0.00011702,0.32143,-1
0.65842,1.2253,0.76786,0.00073664,0.28571,1
0.75776,1.3506,0.71429,0.0012594,0.28571,1
0.53203,1.2868,0.75,0.00063258,0.28571,1
1.2824,0.88437,0.58929,0.00039463,0.19643,1
1.2506,1.2275,0.71429,0.0057304,0.28571,1
-0.9832,0.38904,0.46429,0.0027183,0.41071,1
-1.3336,0.43123,0.48214,0.00087626,0.39286,1
0.98924,1.4809,0.69643,0.0019313,0.30357,1
-2.3101,0.48793,0.48214,0.0013324,0.32143,1
1.2898,1.4507,0.73214,0.00054394,0.28571,1
1.4799,1.4958,0.73214,0.0004847,0.28571,1
1.3716,1.5458,0.71429,0.00059637,0.28571,1
1.2745,0.95995,0.57143,0.0011296,0.23214,1
0.42923,1.4445,0.69643,0.00071109,0.26786,1
0.83854,1.2852,0.75,0.00011646,0.25,1
1.4868,1.7138,0.71429,0.0005656,0.30357,1
6.6548,1.4679,0.30357,0.015722,0.41071,-1
7.1732,1.454,0.30357,0.012567,0.375,-1
-1.2785,0.42721,0.42857,0.0019302,0.42857,1
0.32724,1.4552,0.69643,0.00057769,0.26786,1
0.69281,1.1459,0.75,0.00063377,0.26786,1
0.24648,0.40454,0.35714,0.0010862,0.26786,1
0.73889,0.59465,0.53571,0.0016847,0.26786,1
0.73805,1.3598,0.76786,0.00061987,0.26786,1
0.60983,1.2287,0.75,0.00017441,0.25,1
0.23039,0.48576,0.32143,0.00042882,0.25,1
0.47185,1.1031,0.76786,0.0015179,0.26786,1
0.96386,1.2189,0.69643,0.00077326,0.30357,1
1.3052,1.4753,0.67857,0.0024188,0.28571,1
-3.5226,2.2675,0.55357,0.0043541,0.25,-1
1.2291,1.1146,0.69643,0.00097672,0.30357,1
0.76274,1.6242,0.69643,0.0018892,0.28571,1
0.67728,1.1835,0.75,0.00021824,0.28571,1
0.62235,1.1739,0.76786,0.0004632,0.25,1
-0.24244,0.36459,0.42857,0.0013848,0.39286,1
1.2866,1.4595,0.67857,0.00031123,0.32143,1
-3.1963,2.4471,0.53571,0.0028184,0.28571,-1
-1.3629,0.35857,0.5,8.0871e-05,0.48214,1
6.2066,1.6884,0.33929,0.0081549,0.5,-1
0.75154,1.3299,0.67857,0.001194,0.26786,1
1.1596,1.7686,0.73214,0.00066033,0.28571,1
1.4257,1.3572,0.66071,0.0003844,0.32143,1
0.55229,0.45297,0.35714,0.0024202,0.28571,1
0.91405,1.4068,0.75,0.00065514,0.26786,1
-0.60125,1.5936,0.48214,0.0002259,0.26786,-1
1.2304,1.8128,0.71429,0.00042817,0.28571,1
-3.2104,0.34292,0.69643,0.0031587,0.35714,1
0.73813,1.0846,0.75,0.0015218,0.26786,1
-1.161,0.41869,0.44643,0.0035459,0.30357,1
0.81536,1.3129,0.75,0.00028669,0.26786,1
-1.4173,0.45734,0.48214,0.00037726,0.41071,1
1.7327,1.1077,0.60714,0.00051572,0.23214,1
0.77078,1.7436,0.66071,0.00053076,0.26786,1
1.2206,1.3813,0.69643,0.0020608,0.28571,1
1.4802,1.7037,0.71429,0.00055674,0.30357,1
1.0013,1.5069,0.66071,0.00064499,0.30357,1
1.2488,1.6044,0.71429,0.00052474,0.28571,1
0.88366,1.5993,0.67857,0.00049328,0.28571,1
6.6219,1.7257,0.32143,0.0079808,0.46429,-1
-0.336,3.1846,0.51786,0.00030673,0.32143,-1
1.2104,1.4565,0.69643,0.0025335,0.30357,1
-1.9395,0.29369,0.58929,0.0038863,0.46429,1
1.4012,1.2885,0.67857,0.00057441,0.30357,1
1.2695,1.1997,0.67857,0.0039125,0.28571,1
0.64749,1.1157,0.75,0.0011511,0.28571,1
-0.93153,0.40475,0.46429,0.00016966,0.41071,1
0.46574,1.2599,0.76786,0.00029146,0.26786,1
1.6235,1.3475,0.64286,0.002819,0.32143,1
7.1953,1.555,0.30357,0.014065,0.42857,-1
1.2835,0.92323,0.58929,0.00030969,0.23214,1
1.1372,1.3576,0.73214,0.0009981,0.28571,1
-4.3328,2.0523,0.625,0.0015882,0.25,-1
0.50841,1.1974,0.75,0.00032846,0.26786,1
0.95282,1.3932,0.71429,0.0009884,0.26786,1
0.79319,0.73181,0.58929,8.6252e-05,0.25,1
2.8421,1.2626,0.69643,0.0012322,0.30357,1
0.59535,1.1377,0.75,0.00013267,0.25,1
1.0395,1.448,0.69643,0.0022345,0.30357,1
-0.77795,0.28129,0.46429,4.2969e-05,0.51786,1
0.89213,1.5929,0.67857,0.001131,0.30357,1
1.5023,1.3514,0.73214,0.0010166,0.28571,1
0.39865,0.56547,0.32143,0.00095145,0.30357,1
2.2097,1.6839,0.71429,0.00032827,0.28571,1
1.3968,1.3848,0.67857,0.00016444,0.30357,1
0.63983,1.0645,0.76786,0.00072785,0.26786,1
0.57192,1.3087,0.75,0.0004788,0.28571,1
-4.1553,1.9419,0.64286,0.0015211,0.26786,-1
1.0248,1.5441,0.67857,0.00073202,0.26786,1
0.66889,1.152,0.76786,0.0011077,0.26786,1
0.84842,0.77461,0.60714,0.00038605,0.21429,1
-4.199,1.9659,0.67857,3.8825e-05,0.17857,-1
1.1677,1.7505,0.71429,0.00063567,0.32143,1
1.4143,1.3751,0.71429,0.00077797,0.28571,1
-4.0039,1.4769,0.51786,1.2047e-05,0.32143,-1
2.5181,1.7107,0.67857,0.00019582,0.32143,1
-1.7812,0.446,0.48214,0.00097838,0.41071,1
1.2312,1.3807,0.73214,8.83e-05,0.28571,1
0.79805,1.5017,0.75,0.00091369,0.28571,1
-1.3985,0.46258,0.46429,0.00019773,0.32143,1
0.79631,1.343,0.75,0.00042174,0.28571,1
3.4819,1.9826,0.48214,0.00053108,0.375,-1
-3.085,2.47,0.51786,0.0020661,0.21429,-1
0.52638,1.5235,0.67857,0.0002302,0.26786,1
0.81035,0.45845,0.44643,0.00089712,0.26786,1
-3.9966,1.8639,0.55357,0.0016178,0.33929,-1
-4.0118,2.0094,0.67857,0.00091281,0.19643,-1
0.97097,1.24,0.71429,0.0015346,0.28571,1
1.1385,1.5292,0.64286,0.00080334,0.30357,1
1.0704,1.4385,0.73214,0.00065866,0.28571,1
0.58187,1.229,0.75,0.00092761,0.25,1
1.4928,1.1201,0.66071,0.0025679,0.33929,1
0.74817,1.2675,0.75,0.00097966,0.28571,1
0.711,1.2826,0.75,0.00057064,0.26786,1
1.0728,1.4689,0.67857,0.0012043,0.30357,1
-2.9347,2.3561,0.625,0.0018877,0.17857,-1
-3.334,2.2946,0.55357,0.0031603,0.17857,-1
1.2513,1.4426,0.64286,0.00079171,0.33929,1
5.9409,1.7019,0.41071,0.0058116,0.33929,-1
-0.1765,0.41005,0.32143,0.0027238,0.25,1
1.2513,1.4426,0.64286,0.00079171,0.33929,1
2.1542,1.0154,0.58929,0.00048485,0.23214,1
7.3678,1.3748,0.30357,0.011379,0.39286,-1
1.8331,1.5341,0.71429,0.00029558,0.30357,1
-1.2685,0.39584,0.48214,0.0024324,0.41071,1
-3.8144,2.1919,0.60714,0.0025302,0.25,-1
